x1 x2 x3 x4 x5 x6 x7 x8
-3.17446422600305 8.22207925830365 8.13642013726744 0.11499263431685 2.00868001332595 7.98686421092811 -8.28762420580627 3.97247100602262
9.48395778120113 8.76494207984573 10.4635973923404 -3.53154411756721 -1.59412226793347 0.428010227613838 -13.7526627940269 3.25569287771087
4.7981054091984 4.54302615171236 5.05804613761822 0.125415152341287 -7.85513249549415 0.494887711044758 -2.77919955379323 -1.66074270555946
0.794276160060541 1.94917588228826 3.25616063227948 4.66004503022766 -1.45439039990036 -10.9633420273138 3.50317855397462 2.99292927617279
-8.77021497333199 2.23991443716437 2.46866719437603 -0.124199219626612 2.2106152008234 11.0267333513044 4.96093265512406 4.69317824131021
3.91249434196772 6.22116532191789 1.66116471034383 -3.15925218195762 -16.2553813628509 1.87887754010736 -4.96230088391802 -2.10321086067251
13.9760970223738 13.5721587477128 8.98343008798699 -3.54919176966198 4.72319814458141 12.4250024131741 2.0261015133088 -10.9845629590725
-11.2975869626264 0.850988767323064 2.10195615630107 4.51010364614538 3.54216622068482 0.659784394228495 3.38026509653473 4.1820020434637
-6.92371397412175 4.49284297475827 4.15511316941405 -4.79537424181596 1.66853517977242 -2.56020874916944 4.23754004048627 6.18010214974566
-1.10628975712818 7.48422017778053 3.03924097680658 12.9829385559241 2.01056131065236 12.8838954058518 -9.63945581570313 6.14934823658604
1.57424455439061 11.0830041032231 3.77447856653228 13.0763686821221 -19.9772093747526 4.02203321563292 -2.41074104690701 -5.74854348208293
9.22845469621008 9.27567224042576 1.81958833805174 12.2305927611645 -13.2253176512746 -5.54951693067022 -0.802818389036439 -1.53631873349043
4.33578783278195 12.5092729992565 1.95213758835394 4.51357727211172 -0.773893248707787 7.86496180143214 -10.3377681693831 3.94182349034929
-9.66949490097327 0.0869767953182188 -6.86951567470378 6.88301916196259 1.17463501316055 5.12022956942113 -7.13760007020713 -5.43736026433493
13.5954872247875 8.59282607255346 2.55378617975229 8.38062051386055 1.01952915346882 -9.04886542585783 -12.0465322183312 2.71798202509597
4.36587626213372 6.63830521421749 4.07872265139861 -3.12157882589268 -17.4827332608029 0.167992152220546 -0.639700404193071 1.55936712560915
12.3375375364449 8.52573543842034 4.4220648205627 7.06080331696435 -0.737497054014049 -6.80500202498774 -10.724043467624 3.19241175028726
-1.73307399681833 9.09642219631548 -0.0340862228517378 7.69608268021787 1.07694405807298 17.0042354937941 -14.6597229422239 2.71183987951912
2.09710009020468 9.81429023208315 -1.41490144707991 -8.47851220857614 -4.25649481520255 6.75177074995663 -13.9259374304641 0.688300700437929
16.2164150718931 13.7535832929542 5.05923290001809 1.86592164856517 -2.23043364260037 8.19389836170548 -0.445002816240572 -8.20958134607806
0.629861202845583 12.1832564695876 -2.5342973344846 2.96959595827887 3.69079115806076 -10.325629553439 1.24129023934506 -9.41136186129887
4.5867226332139 10.8434990032006 -11.2016707758613 -0.255072083505229 0.960131137109208 -1.80284996523306 2.29559976372486 2.7566563969846
8.60631201097478 7.57031391711258 8.5802777399828 0.684822986868025 4.00311647246207 0.274743609539538 6.60202778847853 4.67453186455837
1.57137887589525 8.82104572478887 -2.03768740693513 -1.14604154326203 -1.01374821560265 10.2250475490443 -14.8850822125636 3.82631969184018
16.0025527570452 9.75916776423341 5.29560460517146 6.31564083991367 -14.1512553346826 -0.624697239932927 -3.97914270562218 2.75728082053075
1.48661253602966 12.9976819739509 -8.05348130072932 6.85370098640753 -1.73263091443131 -3.71661357414904 -1.92511704445556 1.72821244150475
-13.328230414174 8.65058505653593 1.71696904297769 11.6235111591504 -14.3384459769175 12.004924676005 1.18309435047962 2.74988108882201
8.70226976165612 6.34219642272287 15.8879873593436 -5.91357271462155 0.846386111653573 -1.53791788250102 11.770919103334 17.7713579981948
11.0201820408845 11.4453491769703 3.24474049453424 -0.432171754848567 8.23278500193349 4.78303882579754 0.754801467098422 -8.24514165923448
-4.6529958620965 11.7703408288662 3.24779859945173 0.572687512519144 -0.360656661630531 6.49426443638841 -13.9275615246309 5.52745868033838
15.6403926795464 2.54585710281796 1.707703834212 0.931713571420353 -19.8154573067364 0.48507352536783 -3.22496116325224 -2.32751461329377
5.59899820044361 -1.38309929537143 -4.35013541213195 4.46902272777627 3.11394220399897 10.0316097614017 -8.14060491005004 -4.0122898053887
3.5127476229728 7.54773842242194 4.93421448699207 4.8214669983246 -0.215126457749002 3.59328053147076 -15.7865566855575 2.02942696335939
-6.29047990593669 14.1203632466069 -11.1277616646645 20.4296653167721 -0.940991960985391 7.48852411002287 -1.30594223034992 -0.919938606028668
